Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
72242.59666224588,4.760142522941003,7.513012843107718,6.43,43987.87712880121,1409439.0758724706,"626 Phyllis Pine Apt. 081
Lake Samantha, SC 71938"
63125.75537935251,7.167703013009108,7.877242793471771,3.29,51218.998988132866,1496724.380606482,"82924 Cindy Islands Apt. 673
Amymouth, MD 33351-2292"
78581.26189770777,5.558067249877229,7.30373218506719,4.31,50891.202389717386,1566567.883138695,"2205 David Coves Suite 961
Medinashire, LA 81653-3099"
59481.782005582194,4.776719386591218,7.545438447264443,4.31,31200.96783310099,986113.2394973055,"385 Cameron Drives
West Tiffanyfort, FL 72018-5556"
66770.22002635724,5.0534863443103175,6.619484577189262,4.47,33238.33273601452,885611.5782624667,"69794 Gutierrez Forge
Derekton, KS 52626-5730"
75368.5886914241,5.745297006750464,6.634890166969015,3.24,32075.267518907458,1102259.5385568999,"PSC 9750, Box 8010
APO AE 32543"
60419.89076074905,6.850527928207579,6.9638754756983205,2.36,38272.92155985284,1268125.8377629935,"3518 Justin Locks Suite 561
Bridgetport, VT 61702-9277"
78555.12950347408,7.604253501005886,6.439048721458495,4.34,34514.158561094955,1580691.6168731612,"00149 Raymond Knolls
New Jason, UT 75026"
82073.52161741922,5.003089091100429,7.0899301935511145,4.23,36337.027121438754,1128644.4616760088,"59227 Caitlin Village Apt. 363
Jameshaven, SD 84032"
64254.16327142646,5.094476306876882,8.629541561182293,4.19,58051.03904696995,1524689.063301804,"9055 Underwood Extensions Suite 383
Parksmouth, AS 32380"
53432.586568936684,6.6764474916797525,8.55389539300312,5.3,36804.948671229664,1176420.5593819122,"33116 Guzman Extensions
West Jacquelineland, MA 77004"
67883.12866759209,7.143956542672863,7.584188395797638,5.41,34639.41154347621,1456273.7239351433,"528 Mary Stream
Hernandezfort, UT 06463-1898"
91832.98968672245,6.1277721472786135,7.598933045252061,4.45,31105.11339241056,1777516.4494720032,"6789 Jacqueline Mount Suite 847
North Susantown, IA 57584-3307"
70670.87889394368,6.581627437158346,6.477494892535115,3.17,23592.15758825931,1237902.8200737466,"5319 Martin Gardens
Shaunburgh, MN 99631"
70315.42926506118,5.87821817343468,6.486461750760263,4.33,49697.9327855632,1385783.5170925183,"29012 Jordan Islands
Wolftown, LA 74799"
48362.98195153168,6.151659517447029,8.252002287640465,4.19,49354.129732089576,1035125.8566511945,"472 Hicks Park
South Michelle, VT 13422"
74022.13941948052,6.744098524039462,5.57541385047989,4.2,30053.437188530632,1358899.686177901,"Unit 7807 Box 8697
DPO AA 50317"
65182.71262513147,4.8540516212193,8.197046930732846,6.11,48109.11230469966,1311145.9682970895,"8336 Williamson Mountain Apt. 487
Caseyshire, ID 82582-8714"
54048.691053825,4.39100404524393,7.841066299433196,5.2,42177.96629192023,919926.9985237204,"855 Kimberly Flat
North Brenda, RI 86613-4043"
72283.94853234426,5.272670246613986,5.632025806681984,4.09,40277.39453827049,985866.0316492678,"440 Anthony Mission
South Sheilachester, NC 81707"
82476.02893467889,4.920560166296191,6.320001130486407,3.39,30985.336523930517,1196204.8862624606,"5431 Jessica Expressway
Wrightshire, AL 12862"
79771.83046959266,6.486915564079308,7.212339702286174,5.05,30611.543328433665,1435981.219914465,"44050 Baker Light Suite 940
Mcdanielchester, NV 62238"
57236.166889576576,3.9425308612744927,7.974419343059431,3.2800000000000002,24726.104743705724,752800.1475251733,"085 Hall Hills
New Frederick, WA 81713-3087"
43952.336213929215,5.416065414398814,7.327671148356501,4.41,25139.449943535546,324981.99299268535,"672 Samantha Stravenue Apt. 802
Emilyshire, TX 04694"
56721.454952250875,7.148240240453155,7.54168795013427,3.46,22904.14663578881,1127637.5573666021,"41545 Peter Expressway Apt. 766
Carrstad, SD 26832-7957"
56654.96239019524,5.187860246376046,5.3367782194170434,3.31,25801.965928848993,239319.93417545114,"3677 Gamble Road Apt. 473
Lake Laurie, MO 96320-4134"
40185.733891477765,5.949763032531576,5.753579051240723,4.01,37766.667572137325,529282.0843920948,"551 Bradley Lock Suite 096
Shanefort, MH 03266"
71227.38881469193,6.996436453156055,8.006614296026449,4.21,20096.291417188637,1455691.7965069567,"10454 Gonzales Summit Apt. 065
Chambersstad, AL 93059-4957"
52444.86386257478,8.190784777556487,7.162284528414508,4.38,39288.460146024525,1371527.3270118241,"95608 Nunez Cliffs
Millerland, PW 96516-2702"
56825.7473261952,6.558666036242633,7.792875894626588,6.46,43474.77737887543,1231452.1888837516,"09035 Yolanda Lakes Apt. 617
Camachoside, NV 38241"
55621.89910395666,3.7359417914541786,6.868290757394464,2.3,63184.613147230324,1102641.1140232699,"704 Davis Valleys Suite 264
Collinstown, DE 61159"
66510.0093229711,5.046818339989984,5.527586589577909,2.47,29293.618951811826,758262.6121106534,"108 Wendy Heights Suite 575
South Dawntown, FL 32058"
62639.15980827643,5.550184070769612,5.457060934698822,2.27,27812.68591376566,476971.45594277215,"4540 Henderson Canyon Apt. 901
Turnerton, GA 09258-6031"
79452.82305817708,6.149033107470287,6.90729663198371,4.49,44852.092495039375,1706689.9397544102,"548 Lawrence Wells Apt. 239
West Emma, AK 13256"
83137.39364212751,5.395238141507923,5.790228358629582,2.46,30482.56458748394,1079745.1185021442,"Unit 1552 Box 3165
DPO AE 06786-3524"
69143.47075890648,4.982273042569044,6.811614747396248,4.28,24405.2827202131,766594.3397096981,"5762 Davis Islands
North Bradley, IA 86152"
68277.6727800225,5.930549621373852,5.411953102999759,3.46,38099.86748550606,905045.2177063724,"24421 Lang Terrace Suite 680
New Peggy, WI 56339-7796"
72251.03755476087,6.669852608240113,7.147346333159288,4.3,34878.59725281936,1425114.7177661483,"821 Thomas Lock
West Pamela, ME 68927-5573"
71373.97903539959,5.466350329009458,7.104610564519239,5.32,51509.599291698665,1512542.4410778387,"206 Hayden Pass Apt. 154
Mendozastad, SC 79371"
81503.47406014877,6.776381473197901,6.724439169509677,3.15,46674.36500679373,1650342.1306428087,"474 Sanford Creek
Seanmouth, MA 72287-3448"
60569.19993358062,7.606682442390909,8.416866964430874,3.23,16351.202874057586,1112548.4789896887,"99704 Carroll Squares
Lindatown, NH 36394"
72683.5298750081,6.033750500630611,6.753219361038824,3.47,18539.100697544844,942508.962238668,"1512 Jamie Inlet Suite 784
Grimesside, ID 88370-3426"
73763.56610588345,6.416791877216498,7.721937077718257,4.43,38550.70736292784,1642844.648635587,"769 Alexander Ranch
Clarkberg, MS 67017"
75780.62112250907,5.100682905634147,7.090924493584608,4.45,34944.98176104173,1078713.227029371,"514 Hanson Garden Suite 188
Hamiltonstad, NC 25641-9151"
77882.87702005179,6.105278889035907,7.036667011921425,6.01,27528.74641975045,1333865.4377201414,"4594 Megan Fall Suite 136
East Jaredfurt, MA 40874"
70608.37229447375,4.438005315739738,7.28118344207785,3.36,24387.607895710276,684049.9193111222,"4178 Mcneil Lights
North Dawnshire, PA 34945-8793"
67782.87109404437,5.670682598219191,8.02778505010317,6.24,46608.22611718561,1311067.4456660468,"57864 Andrew Ranch Suite 556
North Alishafurt, AK 32981-0368"
57714.75253464831,4.964759602963376,7.798048421165123,5.4,53100.99890821945,1172133.4868414924,"107 Reid Estate Suite 323
Johnstad, MI 66292-5193"
88613.86990128877,3.479985414846069,7.559136434323119,5.17,42905.09538060709,1419536.2589499224,"611 Lauren Flat Suite 569
Lake Mary, IN 77960-4493"
73559.42856263326,6.1569907358968265,6.962139585714704,4.39,34374.59119964425,1288426.6939028532,"37058 Chris Route
South William, VT 39597"
81775.62654619165,5.772011878368561,7.496476798320899,6.34,30070.728060908375,1500939.8265608612,"879 Jones Dale Apt. 502
West Kristin, UT 41479-6892"
42462.099587312565,6.0390032839216,8.058236767739718,4.18,42191.77601641692,1000087.1206321407,"5860 Angela Landing
Port Phillip, RI 06555-6716"
72096.85211189129,6.398037241945181,9.321334129741969,3.32,31584.3793734367,1457767.5326477357,"44822 Little Lake
Waynetown, PA 79649-4781"
43921.99998719334,5.8597302350433775,7.405887951724973,5.08,42250.79603197367,747933.4869386142,"3112 Wells Parkway Apt. 414
South Emilychester, MD 63012"
64114.95832311575,6.615282097240986,7.336962829683288,3.32,25273.207851678784,1024738.2849269824,"092 Melanie Vista Suite 316
Lake Kathystad, ND 52672-8629"
77573.87071050308,4.977367374236424,8.005913673905326,3.09,39055.11426283602,1517666.854519622,"6481 Cox Island
Angelastad, PW 67519-1207"
70036.83153432561,6.294500494706147,6.169512175195711,2.33,25064.26711967296,953840.6976020309,"537 Petersen Common Suite 992
East Marymouth, MP 64010"
71183.73750529332,5.409874134777455,7.401814643488839,4.09,46955.01012923149,1375497.9729216117,"1442 Elizabeth Rue
North Jasmine, ID 74627-1634"
67315.59537240112,6.639948341571135,8.854531011287875,4.15,37811.2088751405,1645530.0559431878,"30425 Steven Loop Apt. 820
Alexiston, VA 51592-3127"
72813.80168675963,8.543764348417685,8.20404715388475,3.42,35014.84821416971,1727006.950678222,"309 Ortiz Burg Suite 125
West Lisa, VI 49031-0820"
73023.3256097092,5.691798357899348,8.156580335469958,5.0,40512.89326740041,1597330.4114850054,"981 Tabitha Point
Candiceland, IN 88442-5459"
67569.87705498307,7.058241203738332,6.702655680753094,4.11,49054.871296954465,1688279.3081102488,"27060 Angela Pines
South Amber, IN 40642-8983"
69972.85224982894,6.444044968280169,7.295573321677202,4.3,37815.49403532158,1398310.2001422904,"8056 Angie Plains Suite 840
Hallbury, AK 63242-2700"
73231.05159394717,5.4523844843411515,5.108517591632415,3.08,40788.109278329895,1100093.9092752633,"27298 Lauren Square
Jenniferchester, AZ 53597-7001"
80577.7306842991,5.900963185147144,7.690169183030462,5.15,36463.03326830585,1505560.5399742462,"9947 Williams Mountains
West David, MT 44384"
64754.56544888762,7.561983037072789,5.672823578720358,2.16,27143.016922477163,1105990.6937738706,"000 Todd Pines
Ashleyberg, KY 90207-1179"
55435.643780465114,5.134472645669938,7.882091494816688,5.12,23503.160639672817,789043.8511966037,"791 Kelly Street
Stanleyton, NV 10317"
65510.66002904739,4.340528836237957,5.4325887299502895,2.26,45111.811387557405,756319.734044268,"PSC 2733, Box 2603
APO AE 48198-5637"
82855.94000381275,6.8130648947200125,8.213717354572605,5.37,36954.33555676749,1856782.7829208511,"82519 Natalie Divide Suite 931
North Alfredside, AR 41817"
89338.45337397019,3.9833461344816117,6.611314225797697,3.22,41264.90671543541,1222020.8213359127,"15919 Anthony Center Suite 276
Cunninghamville, IA 87691-3881"
45990.12374178145,6.788986819411202,7.207150836054911,3.36,41553.839562305075,1043968.3994445397,"237 Stephanie Corner
West Thomas, FL 46330"
76801.49677767181,6.264613212088167,7.34343559182848,5.44,48481.66450637631,1673294.2461963831,"69955 Kenneth Garden
Brandonstad, GU 24710-6505"
61606.92173744279,6.895849329607651,6.0043650150811825,2.06,40496.06976891665,1325860.533421939,"Unit 9785 Box 0790
DPO AP 60371-0797"
65428.31170267177,6.528543308944544,7.640040242343184,5.41,33141.30822618058,1236044.315553221,"89223 Walter Roads
New Michelle, NE 63488-7495"
56697.58514776185,6.396024278861546,6.4634550677305045,2.13,37973.36333994171,1030759.6998373717,"981 Gray Way Suite 788
Juliefurt, SC 97233"
92151.66658372387,5.640918859475775,6.509836776534068,2.21,37067.68245865113,1609581.8042977294,"53516 Michael Greens
South Scottbury, MP 82773"
78555.93285059994,5.904536932043272,6.211583195869274,3.39,29758.999722653432,1292287.094842699,"6513 Terrell Camp Suite 520
South Tiffanytown, TX 35726"
72204.15621550738,5.338032190344104,7.617082958012178,5.25,28943.15763551443,1057697.7028297973,"565 Lee Glens Suite 921
Austinland, MI 07393"
51741.870969719545,7.694068722476731,4.406835937850689,2.45,32730.929711979712,768152.7910253735,"107 Archer Inlet
South Megan, ME 03090"
71082.11277672212,7.608168693471375,6.699729139599944,4.36,31327.518878734933,1513427.5511643607,"967 Susan Union Apt. 653
Costastad, IA 98079-8428"
71328.70444051376,6.6216657398106955,6.932756350447912,4.36,28053.0163969778,1429497.6171416598,"510 Williams Inlet Apt. 674
New Timothymouth, TN 72339"
67150.06068981525,6.442420802761778,7.842278374422233,3.01,39917.878885801445,1376969.9288002914,"16913 John Fall
New Lisa, NM 04867-0517"
59777.37268844613,4.681452167115321,5.709652813938669,2.43,37836.51781926223,614700.7371485097,"73229 Andrew Trace
Alyssastad, WA 60269-5659"
62725.400540387076,5.960139166913752,7.053248075621502,5.39,19750.689081038123,780608.9935174572,"812 Salazar Ford
Tylerhaven, MI 62448-7958"
65533.4149245086,5.948015640868429,6.727120954140357,4.37,25002.19225225964,856548.94412853,"PSC 4589, Box 3480
APO AA 84355-0532"
78293.70356130486,5.967157156792219,6.600855739232923,2.23,47125.53294160802,1656080.0890892637,"3114 Garcia Centers
Bettyport, SD 06524-6877"
74371.33687656341,6.720799206928317,6.728642774945413,4.27,33186.70175765985,1249914.0785097177,"784 Gray Gardens Suite 341
West Michael, WA 27160"
56664.40438861434,6.924423084683876,6.236005984652858,2.13,28364.2866607879,817460.4216248232,"7022 Smith Cliffs Apt. 317
Moseschester, MI 12476-3003"
60058.90615447564,6.367112535280492,5.982669476601831,4.38,33581.823708989694,990893.1600715704,"37513 Robert Courts
New Sarahfurt, PR 15188"
63757.051474124826,5.805475824446064,8.084123473514097,4.1,27244.43911301611,972079.5875536922,"5098 Pittman Spring Apt. 987
Heathershire, CO 24944"
81026.60677735892,6.2781111898169435,8.133307932262177,4.29,24407.243175577725,1349989.646728484,"USCGC Johnson
FPO AA 50443-5069"
83683.36054348404,6.083634063325581,7.167066816637951,3.48,38399.835710872205,1303542.2825080787,"715 Jones Glens
New Melanieborough, DC 66078"
56103.91700162964,4.725540702500732,4.129733360831915,3.4,41330.60855618454,593766.1847676778,"7291 Tammy Run
Farrellside, HI 31913-1175"
67454.21309655275,4.832160529215767,7.573134683927587,4.1,49237.40432399917,1243918.8107245015,"206 Huang Junction Suite 611
West Samanthashire, NH 29756"
67631.23514352605,8.301924703003042,6.491297608638345,2.32,24624.647796888803,1395855.6562817027,"3127 Melanie Neck Apt. 951
Davisbury, DE 43748"
52988.02959564332,6.9951838981940035,7.09870892414365,3.44,37791.01751347709,1112314.302911407,"775 Leach Shore Apt. 133
West Donaldside, FL 03465-3770"
59549.91390914137,6.609092096041572,5.943765121754649,2.34,14906.246620847638,850010.1815527306,"2196 Lowe Glen
Mitchellfurt, ME 99955-5825"
58832.50403979518,5.819522120551374,7.5595786806723915,5.13,30200.106508613135,931787.61793679,"93907 Gross Mall Apt. 112
Randyport, ND 03786"
76717.37133622309,5.440850150028353,6.061395448697808,4.45,34944.068604684384,1011140.7992689414,"39152 Henderson Lights Suite 980
New Michaelfort, MH 75123-0177"
73422.83219601624,5.3276295413749075,4.6939469300755,3.42,50997.6497074477,1190442.122740253,"71055 Margaret Stravenue
Jesusshire, FM 69643-5179"
59128.31877466794,5.886309879886856,5.571042790526571,2.23,45592.38757613136,916140.2212497432,"2497 Williams Meadows
Lake Meganton, OK 76795"
65614.78487305327,5.3437252513009215,7.610386208439972,6.5,39353.6839322159,1222045.0908874616,"55752 Erica Springs
South Deborahberg, AK 58067-2651"
68851.40200053385,7.060172147369047,6.771951062173933,2.34,22121.54729015616,1232156.0122482101,"4756 Christopher Lane
Lake Lauraborough, MT 35794-4306"
43531.85658870578,6.451254749336921,6.885661621974123,2.14,37388.85260455219,652752.9727099423,"12008 Lee Parkway Suite 046
Summerston, CT 95726-5540"
53763.528010829665,7.336375103754551,7.533218756333181,5.15,32306.668519064613,1219846.9185098251,"34265 Coleman Flats
Rothfort, KY 38490"
68948.40632844385,8.485443766134294,8.258065886510115,5.06,40078.54356670553,2050988.4966792746,"61907 Jeffrey Street Suite 887
Cummingsberg, IN 54323-4230"
70795.29884922347,6.2100445568900735,7.582601532072404,3.35,29887.451680843948,1359052.8457646829,"370 Huynh Turnpike
Troyfort, NH 25371"
72443.69473006504,5.045013622826376,8.00012082307969,6.22,31190.670697535817,1308773.0784993526,"795 Mathis Valley
Lake Judyhaven, OK 97082-1217"
82781.6493352588,5.668081746956893,7.511383043640343,4.14,39587.95296455582,1573998.9022596634,"064 Eric Isle
West Carlos, MS 38813-0363"
67428.64355979198,5.494795165927535,7.5650606293988965,6.36,40897.02521282198,1182980.6042717127,"PSC 1211, Box 3865
APO AA 83963"
65841.30878577288,5.58706464898565,6.490281845219813,2.07,48253.27663647966,1029861.6229008451,"92901 Ray Green Apt. 953
Ricehaven, FL 10526-1650"
72257.5095710798,5.046905794520682,6.713334010551029,4.32,33543.04806432776,1085943.0760246022,"894 Kelley Forks Apt. 702
Port Joanne, AR 01028"
74243.74683739454,6.258816319585471,7.8024376075531,4.27,40328.23343684351,1713351.3941515049,"PSC 6960, Box 0333
APO AA 78454-0482"
71758.58761708718,6.172785820361127,6.909676901329529,2.2,42115.14601691982,1297619.3482987224,"PSC 0599, Box 0119
APO AP 10621"
67511.12733496088,6.6717414232492,6.801278162438052,3.36,23162.547338032695,1096052.8677200163,"3419 Smith Orchard Suite 230
Port Jacob, DC 58275-0126"
71301.00706776923,7.281558212890798,8.452274921378825,4.03,44869.50694756135,1920527.529755651,"1039 Douglas Creek
Lake Sarah, RI 65939-0004"
55784.47533705712,8.118399939304386,6.1766595649697305,2.34,29304.172216177492,1035171.0596407979,"424 Crystal Landing Suite 616
Port Garystad, KS 50589-4622"
66840.69531523029,6.7055140071618435,7.044911117703629,6.28,32705.94933115129,1218011.060787834,"628 Peterson Locks Suite 809
Meyermouth, KY 45309"
58098.049836710445,7.356870637379062,6.449420818320218,3.42,43299.010773284535,1106705.0110905366,"USS Noble
FPO AA 64897-0998"
66252.14478922784,5.238126268858033,5.70967182645133,3.14,33656.23096067292,664978.8737768901,"38431 Gomez Motorway
Patriciahaven, AS 32966"
73226.20051200868,6.72335021813266,7.194271725556027,4.03,30464.044036834555,1316129.3090572683,"77306 Ann Plains
Toddchester, VT 06518-1374"
70138.51255772641,6.319456523066483,6.599789183606882,4.37,33434.11258912063,1398760.046508387,"PSC 2070, Box 5168
APO AA 16531-0242"
65041.6913063262,6.202875144913651,6.088335077745851,4.17,14486.825952391382,759799.8758389656,"949 Joshua Route Suite 675
Luiston, AR 44078"
68167.07984417694,5.981856486829157,6.658310365614533,2.47,13977.629784505923,776906.3269348321,"227 Willis Divide
Petersview, ID 30955"
61300.75351779773,5.662525532638033,7.869698636325694,4.42,29408.946391698497,971928.9868990354,"791 Emily Key
North Alexandria, GU 40441-0920"
65175.548220437595,6.578546623571779,6.711383337467213,3.45,29829.06280082009,1180091.4978196998,"5837 Aguilar Parks
Tanyashire, FM 11641"
79037.5215744165,6.043842699330278,6.572367698690234,2.24,30037.99134837165,1201785.6666717983,"04705 Pacheco Fields
West Stephanie, SC 35286"
75985.80471830716,6.4392025537417865,7.38555504093928,5.34,50003.08658636855,1591234.7734067757,"2680 Jennifer Extensions Apt. 775
North Mike, AK 44839"
35963.330809062856,3.438546514353094,8.264121726134206,3.2800000000000002,24435.777301862807,143027.36445248185,"166 Terry Grove
South Michaelhaven, PR 18054"
65069.90172071458,6.169046082811702,5.729563124170571,3.45,36778.29264008214,1091143.398762329,"77298 Tracy Valley Apt. 122
Whiteville, WA 04277"
60712.19768944514,6.266859797012064,7.0100518892174595,3.29,47783.30488998265,1249173.6911755214,"318 Erica Dam Apt. 542
East Kimberlyborough, GA 75984"
77456.19159893601,7.188786555967512,8.038649955104034,3.29,45581.92160606441,2002028.6319987038,"9073 White Hills Apt. 440
Port Ericfort, DC 95391"
61370.32348975753,6.5296054463799384,6.606743696723634,4.3,20600.511000269773,824540.8963674724,"7756 Martin Row
East Kevinside, IL 31478-4239"
79863.28593632922,6.697263671523936,6.376060218233443,3.05,35048.26333847522,1511526.92112864,"622 Duncan Stream
West Timothyberg, AZ 17463-7935"
57980.95419019498,6.150067074060426,8.19557909827194,6.31,25053.974898039985,994257.5352248873,"0379 Hale Path Suite 053
South Hailey, NC 34885-9166"
63600.68699292937,7.40305227862962,5.728417582633549,2.03,53539.196952273676,1345296.5544381766,"636 Bryan Light Suite 972
Port Daniel, MT 80278-9913"
62113.52207074285,5.0004961420508645,8.32855599528304,6.02,29401.144462970486,1166399.6717979263,"3978 Jacob Expressway Suite 998
Port Philipchester, ID 93126-7393"
82810.89478564358,7.089076786027638,6.8065360546886415,4.39,39779.647229715716,1820981.2191220296,"55494 Robin Orchard
East Nicholas, MP 49146-3130"
69380.83776857436,6.1855059419739336,6.115470080853527,4.16,25327.68669623837,1023965.4034107302,"5119 Hess Circles
Gouldview, FM 26660"
69632.04045808854,4.6911063010499845,5.563805067980938,2.22,34641.565084709226,889385.9015842597,"USS Harris
FPO AP 57241-4816"
60377.60711490165,3.987009788347537,7.03522361368898,4.06,29114.288143061065,616738.2083315281,"688 Hernandez Place Apt. 978
Marisaland, NJ 30710-3277"
82103.49933765068,6.650746733224262,7.343427611446135,6.19,49015.28464850158,1784260.8487219377,"112 Bradley Knoll
North Tylerburgh, IA 39925"
49856.23049614869,6.818452889749089,7.0801537391746425,5.38,51528.835852144075,1050541.3139484401,"Unit 6923 Box 8144
DPO AP 20812"
68386.98249734813,6.758728423884152,6.8087145741444175,2.11,37894.64967895546,1389223.6071214746,"USNS Beard
FPO AA 45652-4890"
78288.95758836344,6.401757145076985,7.912674755349483,5.17,29197.33649535915,1423908.257928105,"USS Levy
FPO AP 10092-3601"
60762.46566267003,4.768988509783321,8.298090336113193,3.05,46303.36459532386,1069238.4997052513,"35040 Mark Via
West Stacey, FL 16909"
58913.30314891578,5.482266405831638,7.994488630254452,3.21,45563.71701384607,1007856.2662400419,"058 Megan Circles Suite 646
Joyceland, CA 71806-0166"
65580.05596629345,4.6325274131339835,6.5612042769579455,3.0,48220.31523342743,924346.1648024167,"140 Whitney Alley
Mccartyside, AZ 49843"
77021.41650498196,6.26937189714573,7.66564310069756,3.35,27855.39454191609,1453312.4679297975,"170 Erickson Keys Suite 106
North Cheryl, RI 98322-7567"
78276.57242739043,4.386270794892091,5.218507156074958,4.27,21371.9237869562,782656.0804195708,"5534 Lang Circle Apt. 477
Port Brianshire, MT 26767"
71336.15008440008,4.8930131246119455,7.701407168570432,3.22,25377.136744577165,803689.1519380856,"711 Brown Streets
West Christinahaven, MA 80655"
77528.12300033767,6.860067598150331,7.739400145553533,4.26,23976.713853597805,1439875.6398384802,"23394 Jacobson Rapid Apt. 025
Davischester, AR 89328"
68195.03374937145,6.621485856935877,7.801897068741289,6.11,26921.603646529227,1270869.783171925,"714 Snyder Ways Suite 823
Port Patriciaberg, PA 43026"
70834.02071071154,4.304375945877105,7.481930315739852,5.47,53490.134784042406,1347279.2072174747,"48921 Jamie Radial
East Lorihaven, PA 07539-1028"
94670.04591605556,6.926414307024683,8.340524424782563,4.41,39522.90957037146,2186194.7925734245,"401 Michael Drives Apt. 391
Port Lisa, TN 44690"
48524.42769001362,7.398109965543436,6.604115957731764,2.13,41554.07040294608,1082486.6792851267,"368 Christine Mews Suite 162
Port Justinchester, NV 08842-1981"
83403.44524581355,7.005353143517842,9.404851241028108,3.32,26319.720009853623,1700109.6075385266,"USNV Myers
FPO AA 04299"
75219.09501681034,7.251429680005996,6.614439023554395,3.36,37863.58217694542,1623100.8398756273,"16051 Jared Centers Apt. 104
Port Greg, AL 02346-6849"
68145.92038573086,5.474098801455816,5.786855348445027,3.22,39187.76583261419,943309.4486039542,"0470 Marquez Forest Apt. 954
Gutierrezfort, ND 37099"
84913.97675488082,4.759494792928607,6.514700261115308,2.17,46136.02990111632,1409684.4851189123,"53800 William Causeway Suite 602
Wallaceland, TX 92881-0851"
82336.99245357404,6.553922090888658,6.289606881113928,3.06,37965.3742068789,1326481.6746851509,"1470 Angela Bridge
Taylorton, DE 05823-8649"
51962.16124103689,5.510917603821728,6.977103331552937,3.07,17403.090747900314,404643.60224269313,"613 Walls Motorway Apt. 209
Allenshire, SD 47296"
57169.41546482966,5.959288963614952,6.373969072487647,4.36,47966.9168301658,1176655.0853813163,"14455 Jackson Point Apt. 513
Davisside, ND 07029-4712"
57925.04469970574,3.214868146303671,6.988817742380228,2.33,43867.844544727785,633875.9302099622,"1383 Cathy Common
North Tinaborough, RI 63027"
77905.8271893422,5.041209203214756,7.881143831944998,6.0,29282.573814085456,1390251.419934081,"PSC 8265, Box 9914
APO AP 20327"
62714.55443356064,4.8614759589121315,5.340058389713907,3.06,41998.56887992188,861138.1836401307,"485 Whitney Shoals
New Nancy, NJ 50907-1426"
64901.03106668893,4.46027608832186,6.734748724110599,3.41,47452.385434483804,1151233.0954609383,"1158 Beth Hills Suite 739
Kellybury, TN 88438-6320"
51156.73942606786,5.594270942207965,6.976381319424375,2.39,25753.283120305525,686644.610408734,"23708 Klein Stream Suite 762
Saratown, AR 52517-8911"
63766.771640255356,6.951789882380792,7.427873072665798,6.36,33036.19962075127,1261681.960817626,"19279 Nelson Road Apt. 815
Kennedymouth, FL 66666"
61460.93949171628,6.682596211813,7.400037920098209,6.21,40814.92851283841,1327811.34262042,"0562 Kenneth Road
Port Joshua, FM 86787-9400"
61907.59334528668,7.017837824742982,6.440255754985625,3.25,43828.94720742577,1339096.0772451318,"7521 Gregory Meadows
East Johntown, CO 93230-5255"
72805.14665188149,4.665514926561351,7.100443568407821,6.1,30874.698862657602,987355.96092124,"USNV Cantrell
FPO AP 40438"
66204.56507433808,5.594183136688461,8.589659888934545,5.1,36185.05005613952,1384478.3045482538,"23596 Hamilton Avenue Suite 837
Matthewmouth, MS 95493-2590"
74548.14309833036,6.353116423156822,5.116256419308323,3.23,40444.191172113184,1168919.4007941901,"USNV Stanley
FPO AP 27028-3977"
76453.79463376966,6.221479752470396,5.8996903516835495,4.22,51497.66578425832,1522099.8307889292,"493 Murphy Corner
Michelleport, NV 33967-4123"
79354.61760098443,6.194584198814387,5.364679402688277,3.32,31568.895691776153,1260374.9663434993,"Unit 1144 Box 0152
DPO AE 59378"
70064.23657852203,5.360253241823518,4.747499792021618,3.12,28122.233381548896,857762.316993493,"Unit 3834 Box 7401
DPO AA 64737-4858"
74559.71663828052,5.170162650129534,6.859309642595983,2.2,29892.068430705975,1126450.4261744465,"969 Phillips Club
New Diana, MT 40096"
82321.7311116665,5.911488488675629,6.813649607750625,2.33,48616.26462527152,1574084.9269837418,"537 Gonzalez Plaza
Mccarthyland, ME 81042"
43526.81458764205,6.119019069930041,6.274272190609547,2.5,39760.20639991666,469262.8155752149,"5684 White Brooks
Port Josephtown, AR 95549"
71769.85887506047,6.067195467437115,6.849294596421229,4.18,28173.39447065815,1114169.0373830057,"96301 Allison Falls Suite 515
New Courtney, GU 66573-9604"
89056.92119447175,3.410785658257968,7.121999355343818,5.5,60658.2958732078,1792368.627274575,"Unit 0303 Box 1245
DPO AP 90327"
66418.43057031604,5.737583090598623,8.051738726817824,3.49,45319.993039456764,1383842.1850595959,"7082 Mosley Crest Apt. 431
East Walterfort, MI 80069"
44439.87401438514,5.604261415556808,7.8240701978412055,5.38,37934.96743265513,691318.2401412788,"47971 Larry Ville Suite 410
Tylershire, NC 68512"
69343.00930853993,5.921443805430968,9.141241979287749,5.3,30113.83269414478,1245070.33791015,"173 Richard Well
Rachelbury, OK 77886-1242"
95997.67109975874,6.685863207714424,6.993422377988179,3.43,47128.880986602606,2220799.0691561657,"86892 Webb Trafficway Suite 809
Angelachester, UT 84457-8708"
62616.16582309077,4.844336295750858,6.803100239627547,2.3,31010.221421538383,854815.117501621,"547 Howard Alley Suite 447
Nicoleville, ND 59356"
76393.84648432325,7.30667520458993,9.428035063813851,3.17,46361.69458202527,2092348.3772236547,"581 Derek Coves
Josephburgh, PW 37956-4189"
55840.16559816392,4.9502025847637885,7.650712388699828,3.04,30795.107993265825,781213.0669276181,"Unit 7278 Box 9019
DPO AE 72927"
